proto,port,open,hint,banner,details,error,tls_subject,tls_issuer,rdns,fingerprint
udp,339,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,340,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,341,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,342,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,343,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,344,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,345,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,346,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,347,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,348,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,349,False,mftp,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,350,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,351,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,352,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,353,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,354,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,355,False,,,{},,,,DESKTOP-G804P63,
udp,356,False,,,{},,,,DESKTOP-G804P63,
udp,357,False,,,{},,,,DESKTOP-G804P63,
udp,358,False,,,{},,,,DESKTOP-G804P63,
udp,359,False,,,{},,,,DESKTOP-G804P63,
udp,360,False,,,{},,,,DESKTOP-G804P63,
udp,361,False,,,{},,,,DESKTOP-G804P63,
udp,362,False,,,{},,,,DESKTOP-G804P63,
udp,363,False,,,{},,,,DESKTOP-G804P63,
udp,364,False,,,{},,,,DESKTOP-G804P63,
udp,365,False,,,{},,,,DESKTOP-G804P63,
udp,366,False,,,{},,,,DESKTOP-G804P63,
udp,367,False,,,{},,,,DESKTOP-G804P63,
udp,368,False,,,{},,,,DESKTOP-G804P63,
udp,369,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,370,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,371,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,372,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,373,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,374,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,375,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,376,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,377,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,378,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,379,False,,,{},,,,DESKTOP-G804P63,
udp,380,False,,,{},,,,DESKTOP-G804P63,
udp,381,False,,,{},,,,DESKTOP-G804P63,
udp,382,False,,,{},,,,DESKTOP-G804P63,
udp,383,False,,,{},,,,DESKTOP-G804P63,
udp,384,False,,,{},,,,DESKTOP-G804P63,
udp,385,False,,,{},,,,DESKTOP-G804P63,
udp,386,False,,,{},,,,DESKTOP-G804P63,
udp,387,False,,,{},,,,DESKTOP-G804P63,
udp,388,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,389,False,LDAP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,390,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,391,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,392,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,393,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,394,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,395,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,396,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,397,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,398,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,399,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,400,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,401,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,402,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,403,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,404,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,405,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,406,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,407,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,408,False,,,{},,,,DESKTOP-G804P63,
udp,409,False,,,{},,,,DESKTOP-G804P63,
udp,410,False,,,{},,,,DESKTOP-G804P63,
udp,411,False,,,{},,,,DESKTOP-G804P63,
udp,412,False,,,{},,,,DESKTOP-G804P63,
udp,413,False,,,{},,,,DESKTOP-G804P63,
udp,414,False,,,{},,,,DESKTOP-G804P63,
udp,415,False,,,{},,,,DESKTOP-G804P63,
udp,416,False,,,{},,,,DESKTOP-G804P63,
udp,417,False,,,{},,,,DESKTOP-G804P63,
udp,418,False,,,{},,,,DESKTOP-G804P63,
udp,419,False,,,{},,,,DESKTOP-G804P63,
udp,420,False,,,{},,,,DESKTOP-G804P63,
udp,421,False,,,{},,,,DESKTOP-G804P63,
udp,422,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,423,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,424,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,425,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,426,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,427,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,428,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,429,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,430,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,431,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,432,False,,,{},,,,DESKTOP-G804P63,
udp,433,False,,,{},,,,DESKTOP-G804P63,
udp,434,False,,,{},,,,DESKTOP-G804P63,
udp,435,False,,,{},,,,DESKTOP-G804P63,
udp,436,False,,,{},,,,DESKTOP-G804P63,
udp,437,False,,,{},,,,DESKTOP-G804P63,
udp,438,False,,,{},,,,DESKTOP-G804P63,
udp,439,False,,,{},,,,DESKTOP-G804P63,
udp,440,False,,,{},,,,DESKTOP-G804P63,
udp,441,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,442,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,443,False,HTTPS,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,444,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,445,False,microsoft-ds,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,446,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,447,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,448,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,449,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,450,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,451,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,452,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,453,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,454,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,455,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,456,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,457,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,458,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,459,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,460,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,461,False,,,{},,,,DESKTOP-G804P63,
udp,462,False,,,{},,,,DESKTOP-G804P63,
udp,463,False,,,{},,,,DESKTOP-G804P63,
udp,464,False,kpasswd,,{},,,,DESKTOP-G804P63,
udp,465,False,,,{},,,,DESKTOP-G804P63,
udp,466,False,,,{},,,,DESKTOP-G804P63,
udp,467,False,,,{},,,,DESKTOP-G804P63,
udp,468,False,,,{},,,,DESKTOP-G804P63,
udp,469,False,,,{},,,,DESKTOP-G804P63,
udp,470,False,,,{},,,,DESKTOP-G804P63,
udp,471,False,,,{},,,,DESKTOP-G804P63,
udp,472,False,,,{},,,,DESKTOP-G804P63,
udp,473,False,,,{},,,,DESKTOP-G804P63,
udp,474,False,,,{},,,,DESKTOP-G804P63,
udp,475,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,476,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,477,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,478,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,479,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,480,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,481,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,482,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,483,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,484,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,485,False,,,{},,,,DESKTOP-G804P63,
udp,486,False,,,{},,,,DESKTOP-G804P63,
udp,487,False,,,{},,,,DESKTOP-G804P63,
udp,488,False,,,{},,,,DESKTOP-G804P63,
udp,489,False,,,{},,,,DESKTOP-G804P63,
udp,490,False,,,{},,,,DESKTOP-G804P63,
udp,491,False,,,{},,,,DESKTOP-G804P63,
udp,492,False,,,{},,,,DESKTOP-G804P63,
udp,493,False,,,{},,,,DESKTOP-G804P63,
udp,494,False,,,{},,,,DESKTOP-G804P63,
udp,495,False,,,{},,,,DESKTOP-G804P63,
udp,496,False,,,{},,,,DESKTOP-G804P63,
udp,497,False,,,{},,,,DESKTOP-G804P63,
udp,498,False,,,{},,,,DESKTOP-G804P63,
udp,499,False,,,{},,,,DESKTOP-G804P63,
udp,500,False,isakmp,,{},,,,DESKTOP-G804P63,
udp,501,False,,,{},,,,DESKTOP-G804P63,
udp,502,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,503,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,504,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,505,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,506,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,507,False,crs,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,508,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,509,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,510,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,511,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,512,False,biff,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,513,False,who,,{},,,,DESKTOP-G804P63,
udp,514,False,syslog,,{},,,,DESKTOP-G804P63,
udp,515,False,,,{},,,,DESKTOP-G804P63,
udp,516,False,,,{},,,,DESKTOP-G804P63,
udp,517,False,talk,,{},,,,DESKTOP-G804P63,
udp,518,False,ntalk,,{},,,,DESKTOP-G804P63,
udp,519,False,,,{},,,,DESKTOP-G804P63,
udp,520,False,router,,{},,,,DESKTOP-G804P63,
udp,521,False,,,{},,,,DESKTOP-G804P63,
udp,522,False,ulp,,{},,,,DESKTOP-G804P63,
udp,523,False,,,{},,,,DESKTOP-G804P63,
udp,524,False,,,{},,,,DESKTOP-G804P63,
udp,525,False,timed,,{},,,,DESKTOP-G804P63,
udp,526,False,,,{},,,,DESKTOP-G804P63,
udp,527,False,,,{},,,,DESKTOP-G804P63,
udp,528,False,,,{},,,,DESKTOP-G804P63,
udp,529,False,irc-serv,,{},,,,DESKTOP-G804P63,
udp,530,False,,,{},,,,DESKTOP-G804P63,
udp,531,False,,,{},,,,DESKTOP-G804P63,
udp,532,False,,,{},,,,DESKTOP-G804P63,
udp,533,False,netwall,,{},,,,DESKTOP-G804P63,
udp,534,False,,,{},,,,DESKTOP-G804P63,
udp,535,False,,,{},,,,DESKTOP-G804P63,
udp,536,False,,,{},,,,DESKTOP-G804P63,
udp,537,False,,,{},,,,DESKTOP-G804P63,
udp,538,False,,,{},,,,DESKTOP-G804P63,
udp,539,False,,,{},,,,DESKTOP-G804P63,
udp,540,False,,,{},,,,DESKTOP-G804P63,
udp,541,False,,,{},,,,DESKTOP-G804P63,
udp,542,False,,,{},,,,DESKTOP-G804P63,
udp,543,False,,,{},,,,DESKTOP-G804P63,
udp,544,False,,,{},,,,DESKTOP-G804P63,
udp,545,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,546,False,dhcpv6-client,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,547,False,dhcpv6-server,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,548,False,afpovertcp,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,549,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,550,False,new-rwho,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,551,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,552,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,553,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,554,False,rtsp,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,555,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,556,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,557,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,558,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,559,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,560,False,rmonitor,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,561,False,monitor,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,562,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,563,False,nntps,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,564,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,565,False,whoami,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,566,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,567,False,,,{},,,,DESKTOP-G804P63,
udp,568,False,ms-shuttle,,{},,,,DESKTOP-G804P63,
udp,569,False,ms-rome,,{},,,,DESKTOP-G804P63,
udp,570,False,,,{},,,,DESKTOP-G804P63,
udp,571,False,,,{},,,,DESKTOP-G804P63,
udp,572,False,,,{},,,,DESKTOP-G804P63,
udp,573,False,,,{},,,,DESKTOP-G804P63,
udp,574,False,,,{},,,,DESKTOP-G804P63,
udp,575,False,,,{},,,,DESKTOP-G804P63,
udp,576,False,,,{},,,,DESKTOP-G804P63,
udp,577,False,,,{},,,,DESKTOP-G804P63,
udp,578,False,,,{},,,,DESKTOP-G804P63,
udp,579,False,,,{},,,,DESKTOP-G804P63,
udp,580,False,,,{},,,,DESKTOP-G804P63,
udp,581,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,582,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,583,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,584,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,585,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,586,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,587,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,588,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,589,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,590,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,591,False,,,{},,,,DESKTOP-G804P63,
udp,592,False,,,{},,,,DESKTOP-G804P63,
udp,593,False,http-rpc-epmap,,{},,,,DESKTOP-G804P63,
udp,594,False,,,{},,,,DESKTOP-G804P63,
udp,595,False,,,{},,,,DESKTOP-G804P63,
udp,596,False,,,{},,,,DESKTOP-G804P63,
udp,597,False,,,{},,,,DESKTOP-G804P63,
udp,598,False,,,{},,,,DESKTOP-G804P63,
udp,599,False,,,{},,,,DESKTOP-G804P63,
udp,600,False,,,{},,,,DESKTOP-G804P63,
udp,601,False,,,{},,,,DESKTOP-G804P63,
udp,602,False,,,{},,,,DESKTOP-G804P63,
udp,603,False,,,{},,,,DESKTOP-G804P63,
udp,604,False,,,{},,,,DESKTOP-G804P63,
udp,605,False,,,{},,,,DESKTOP-G804P63,
udp,606,False,,,{},,,,DESKTOP-G804P63,
udp,607,False,,,{},,,,DESKTOP-G804P63,
udp,608,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,609,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,610,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,611,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,612,False,hmmp-ind,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,613,False,hmmp-op,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,614,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,615,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,616,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,617,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,618,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,619,False,,,{},,,,DESKTOP-G804P63,
udp,620,False,,,{},,,,DESKTOP-G804P63,
udp,621,False,,,{},,,,DESKTOP-G804P63,
udp,622,False,,,{},,,,DESKTOP-G804P63,
udp,623,False,,,{},,,,DESKTOP-G804P63,
udp,624,False,,,{},,,,DESKTOP-G804P63,
udp,625,False,,,{},,,,DESKTOP-G804P63,
udp,626,False,,,{},,,,DESKTOP-G804P63,
udp,627,False,,,{},,,,DESKTOP-G804P63,
udp,628,False,,,{},,,,DESKTOP-G804P63,
udp,629,False,,,{},,,,DESKTOP-G804P63,
udp,630,False,,,{},,,,DESKTOP-G804P63,
udp,631,False,,,{},,,,DESKTOP-G804P63,
udp,632,False,,,{},,,,DESKTOP-G804P63,
udp,633,False,,,{},,,,DESKTOP-G804P63,
udp,634,False,,,{},,,,DESKTOP-G804P63,
udp,635,False,,,{},,,,DESKTOP-G804P63,
udp,636,False,,,{},,,,DESKTOP-G804P63,
udp,637,False,,,{},,,,DESKTOP-G804P63,
udp,638,False,,,{},,,,DESKTOP-G804P63,
udp,639,False,,,{},,,,DESKTOP-G804P63,
udp,640,False,,,{},,,,DESKTOP-G804P63,
udp,641,False,,,{},,,,DESKTOP-G804P63,
udp,642,False,,,{},,,,DESKTOP-G804P63,
udp,643,False,,,{},,,,DESKTOP-G804P63,
udp,644,False,,,{},,,,DESKTOP-G804P63,
udp,645,False,,,{},,,,DESKTOP-G804P63,
udp,646,False,,,{},,,,DESKTOP-G804P63,
udp,647,False,,,{},,,,DESKTOP-G804P63,
udp,648,False,,,{},,,,DESKTOP-G804P63,
udp,649,False,,,{},,,,DESKTOP-G804P63,
udp,650,False,,,{},,,,DESKTOP-G804P63,
udp,651,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,652,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,653,False,,,{},,,,DESKTOP-G804P63,
udp,654,False,,,{},,,,DESKTOP-G804P63,
udp,655,False,,,{},,,,DESKTOP-G804P63,
udp,656,False,,,{},,,,DESKTOP-G804P63,
udp,657,False,,,{},,,,DESKTOP-G804P63,
udp,658,False,,,{},,,,DESKTOP-G804P63,
udp,659,False,,,{},,,,DESKTOP-G804P63,
udp,660,False,,,{},,,,DESKTOP-G804P63,
udp,661,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,662,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,663,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,664,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,665,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,666,False,doom,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,667,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,668,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,669,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,670,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,671,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,672,False,,,{},,,,DESKTOP-G804P63,
udp,673,False,,,{},,,,DESKTOP-G804P63,
udp,674,False,,,{},,,,DESKTOP-G804P63,
udp,675,False,,,{},,,,DESKTOP-G804P63,
udp,676,False,,,{},,,,DESKTOP-G804P63,
udp,677,False,,,{},,,,DESKTOP-G804P63,
udp,678,False,,,{},,,,DESKTOP-G804P63,
udp,679,False,,,{},,,,DESKTOP-G804P63,
udp,680,False,,,{},,,,DESKTOP-G804P63,
udp,681,False,,,{},,,,DESKTOP-G804P63,
udp,682,False,,,{},,,,DESKTOP-G804P63,
udp,683,False,,,{},,,,DESKTOP-G804P63,
udp,684,False,,,{},,,,DESKTOP-G804P63,
udp,685,False,,,{},,,,DESKTOP-G804P63,
udp,686,False,,,{},,,,DESKTOP-G804P63,
udp,687,False,,,{},,,,DESKTOP-G804P63,
udp,688,False,,,{},,,,DESKTOP-G804P63,
udp,689,False,,,{},,,,DESKTOP-G804P63,
udp,690,False,,,{},,,,DESKTOP-G804P63,
udp,691,False,msexch-routing,,{},,,,DESKTOP-G804P63,
udp,692,False,,,{},,,,DESKTOP-G804P63,
udp,693,False,,,{},,,,DESKTOP-G804P63,
udp,694,False,,,{},,,,DESKTOP-G804P63,
udp,695,False,,,{},,,,DESKTOP-G804P63,
udp,696,False,,,{},,,,DESKTOP-G804P63,
udp,697,False,,,{},,,,DESKTOP-G804P63,
udp,698,False,,,{},,,,DESKTOP-G804P63,
udp,699,False,,,{},,,,DESKTOP-G804P63,
udp,700,False,,,{},,,,DESKTOP-G804P63,
udp,701,False,,,{},,,,DESKTOP-G804P63,
udp,702,False,,,{},,,,DESKTOP-G804P63,
udp,703,False,,,{},,,,DESKTOP-G804P63,
udp,704,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,705,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
